Date,Hour,Minute,Line,Flow,Violation
2020-01-02,21,0,C15,-56.203899,0.0
2020-01-02,21,0,C16,-129.516741,0.0
2020-01-02,21,0,C17,-145.665495,0.0
2020-01-02,21,0,C18,-41.175005,0.0
2020-01-02,21,0,C19,-128.632057,0.0
2020-01-02,21,0,C20,-12.49078,0.0
2020-01-02,21,0,C21,-189.378614,0.0
2020-01-02,21,0,C22,-204.254806,0.0
2020-01-02,21,0,C23,-238.874586,0.0
2020-01-02,21,0,C24,30.817734,0.0
2020-01-02,21,0,C25-1,-146.506747,0.0
2020-01-02,21,0,C25-2,-146.506747,0.0
2020-01-02,21,0,C26,82.057195,0.0
2020-01-02,21,0,C27,-310.108801,0.0
2020-01-02,21,0,C28,69.225903,0.0
2020-01-02,21,0,C29,43.967903,0.0
2020-01-02,21,0,C30,-49.004204,0.0
2020-01-02,21,0,C31-1,-9.825151,0.0
2020-01-02,21,0,C31-2,-9.825151,0.0
2020-01-02,21,0,C32-1,-16.81462,0.0
2020-01-02,21,0,C32-2,-16.81462,0.0
2020-01-02,21,0,C33-1,-53.18329,0.0
2020-01-02,21,0,C33-2,-53.18329,0.0
2020-01-02,21,0,C34,-80.963796,0.0
2020-01-02,21,0,CA-1,-500.0,0.0
2020-01-02,21,0,CB-1,-125.612528,0.0
2020-01-02,21,0,C35,-500.0,0.0
2020-01-02,21,0,DC1,-100.0,0.0
2020-01-02,22,0,A1,3.204613,0.0
2020-01-02,22,0,A2,28.091157,0.0
2020-01-02,22,0,A3,84.270051,0.0
2020-01-02,22,0,A4,62.304429,0.0
2020-01-02,22,0,A5,60.176894,0.0
2020-01-02,22,0,A6,49.694797,0.0
2020-01-02,22,0,A7,-82.327271,0.0
2020-01-02,22,0,A8,37.340269,0.0
2020-01-02,22,0,A9,60.317951,0.0
2020-01-02,22,0,A10,14.296816,0.0
2020-01-02,22,0,A11,-71.671353,0.0
2020-01-02,22,0,AB1,29.502164,0.0
2020-01-02,22,0,A12-1,-66.58855,0.0
2020-01-02,22,0,A13-2,-62.770253,0.0
2020-01-02,22,0,A14,-18.23278,0.0
2020-01-02,22,0,A15,-20.357569,0.0
2020-01-02,22,0,A16,-25.891615,0.0
2020-01-02,22,0,A17,-28.047805,0.0
2020-01-02,22,0,A18,55.456682,0.0
2020-01-02,22,0,A19,-99.581077,0.0
2020-01-02,22,0,A20,59.286614,0.0
2020-01-02,22,0,A21,-107.691987,0.0
2020-01-02,22,0,A22,-152.780233,0.0
2020-01-02,22,0,AB2,78.124849,0.0
2020-01-02,22,0,A23,-165.027658,0.0
2020-01-02,22,0,A24,101.022642,0.0
2020-01-02,22,0,A25-1,-83.145488,0.0
2020-01-02,22,0,A25-2,-83.145488,0.0
2020-01-02,22,0,A26,82.327271,0.0
2020-01-02,22,0,A27,-202.49892,0.0
2020-01-02,22,0,A28,104.758553,0.0
2020-01-02,22,0,A29,-76.971799,0.0
2020-01-02,22,0,A30,-125.527121,0.0
2020-01-02,22,0,A31-1,21.194741,0.0
2020-01-02,22,0,A31-2,21.194741,0.0
2020-01-02,22,0,A32-1,21.848784,0.0
2020-01-02,22,0,A32-2,21.848784,0.0
2020-01-02,22,0,A33-1,0.258159,0.0
2020-01-02,22,0,A33-2,0.258159,0.0
2020-01-02,22,0,A34,-186.085379,0.0
2020-01-02,22,0,AB3,214.044098,0.0
2020-01-02,22,0,B1,-42.684928,0.0
2020-01-02,22,0,B2,-18.938376,0.0
2020-01-02,22,0,B3,23.820712,0.0
2020-01-02,22,0,B4,14.229029,0.0
2020-01-02,22,0,B5,22.180937,0.0
2020-01-02,22,0,B6,27.973262,0.0
2020-01-02,22,0,B7,-95.913795,0.0
2020-01-02,22,0,B8,-18.04497,0.0
2020-01-02,22,0,B9,-7.144881,0.0
2020-01-02,22,0,B10,-37.133439,0.0
2020-01-02,22,0,B11,-54.516889,0.0
2020-01-02,22,0,B12-1,-70.800088,0.0
2020-01-02,22,0,B13-2,-58.295905,0.0
2020-01-02,22,0,B14,-56.133796,0.0
2020-01-02,22,0,B15,-81.061644,0.0
2020-01-02,22,0,B16,-81.162166,0.0
2020-01-02,22,0,B17,-106.458406,0.0
2020-01-02,22,0,B18,-58.177672,0.0
2020-01-02,22,0,B19,-79.118291,0.0
2020-01-02,22,0,B20,-13.245226,0.0
2020-01-02,22,0,B21,-174.274824,0.0
2020-01-02,22,0,B22,-186.998703,0.0
2020-01-02,22,0,B23,-163.728503,0.0
2020-01-02,22,0,B24,-79.158841,0.0
2020-01-02,22,0,B25-1,-24.492468,0.0
2020-01-02,22,0,B25-2,-24.492468,0.0
2020-01-02,22,0,B26,95.913795,0.0
2020-01-02,22,0,B27,-75.626169,0.0
2020-01-02,22,0,B28,-55.874687,0.0
2020-01-02,22,0,B29,148.143653,0.0
2020-01-02,22,0,B30,-9.725724,0.0
2020-01-02,22,0,B31-1,1.45533,0.0
2020-01-02,22,0,B31-2,1.45533,0.0
2020-01-02,22,0,B32-1,-67.407571,0.0
2020-01-02,22,0,B32-2,-67.407571,0.0
2020-01-02,22,0,B33-1,-95.320218,0.0
2020-01-02,22,0,B33-2,-95.320218,0.0
2020-01-02,22,0,B34,-46.074276,0.0
2020-01-02,22,0,C1,34.809979,0.0
2020-01-02,22,0,C2,-94.882252,0.0
2020-01-02,22,0,C3,3.592248,0.0
2020-01-02,22,0,C4,-20.680881,0.0
2020-01-02,22,0,C5,4.76343,0.0
2020-01-02,22,0,C6,98.365434,0.0
2020-01-02,22,0,C7,-118.941605,0.0
2020-01-02,22,0,C8,-59.380157,0.0
2020-01-02,22,0,C9,-33.538139,0.0
2020-01-02,22,0,C10,-66.359565,0.0
2020-01-02,22,0,C11,-65.3704,0.0
2020-01-02,22,0,C12-1,-94.57629,0.0
2020-01-02,22,0,C13-2,-60.220816,0.0
2020-01-02,22,0,C14,-62.397927,0.0
2020-01-02,22,0,C15,-64.844646,0.0
2020-01-02,22,0,C16,-129.806733,0.0
2020-01-02,22,0,C17,-132.28961,0.0
2020-01-02,22,0,C18,-25.355095,0.0
2020-01-02,22,0,C19,-166.849565,0.0
2020-01-02,22,0,C20,-20.944884,0.0
2020-01-02,22,0,C21,-176.189372,0.0
2020-01-02,22,0,C22,-184.885226,0.0
2020-01-02,22,0,C23,-268.304425,0.0
2020-01-02,22,0,C24,-12.052953,0.0
2020-01-02,22,0,C25-1,-136.333993,0.0
2020-01-02,22,0,C25-2,-136.333993,0.0
2020-01-02,22,0,C26,118.941605,0.0
2020-01-02,22,0,C27,-279.140038,0.0
2020-01-02,22,0,C28,170.48634,0.0
2020-01-02,22,0,C29,89.730731,0.0
2020-01-02,22,0,C30,-42.698269,0.0
2020-01-02,22,0,C31-1,-18.232873,0.0
2020-01-02,22,0,C31-2,-18.232873,0.0
2020-01-02,22,0,C32-1,37.915001,0.0
2020-01-02,22,0,C32-2,37.915001,0.0
2020-01-02,22,0,C33-1,4.445356,0.0
2020-01-02,22,0,C33-2,4.445356,0.0
2020-01-02,22,0,C34,-77.433731,0.0
2020-01-02,22,0,CA-1,-352.183885,0.0
2020-01-02,22,0,CB-1,-47.950267,0.0
2020-01-02,22,0,C35,-352.183885,0.0
2020-01-02,22,0,DC1,100.0,0.0
2020-01-02,23,0,A1,-1.001144,0.0
2020-01-02,23,0,A2,37.757284,0.0
2020-01-02,23,0,A3,81.230434,0.0
2020-01-02,23,0,A4,62.300052,0.0
2020-01-02,23,0,A5,58.149709,0.0
2020-01-02,23,0,A6,33.501995,0.0
2020-01-02,23,0,A7,-52.433755,0.0
2020-01-02,23,0,A8,38.994556,0.0
2020-01-02,23,0,A9,58.869756,0.0
2020-01-02,23,0,A10,15.317988,0.0
2020-01-02,23,0,A11,-77.9522,0.0
2020-01-02,23,0,AB1,38.584809,0.0
2020-01-02,23,0,A12-1,-66.302187,0.0
2020-01-02,23,0,A13-2,-65.504605,0.0
2020-01-02,23,0,A14,-20.493064,0.0
2020-01-02,23,0,A15,-28.426919,0.0
2020-01-02,23,0,A16,-22.339443,0.0
2020-01-02,23,0,A17,-30.390548,0.0
2020-01-02,23,0,A18,5.817237,0.0
2020-01-02,23,0,A19,-48.649744,0.0
2020-01-02,23,0,A20,20.118011,0.0
2020-01-02,23,0,A21,-78.935477,0.0
2020-01-02,23,0,A22,-99.108112,0.0
2020-01-02,23,0,AB2,141.584491,0.0
2020-01-02,23,0,A23,-109.747935,0.0
2020-01-02,23,0,A24,52.489251,0.0
2020-01-02,23,0,A25-1,-40.379354,0.0
2020-01-02,23,0,A25-2,-40.379354,0.0
2020-01-02,23,0,A26,52.433755,0.0
2020-01-02,23,0,A27,-132.93402,0.0
2020-01-02,23,0,A28,44.181422,0.0
2020-01-02,23,0,A29,-39.38332,0.0
2020-01-02,23,0,A30,-93.5507,0.0
2020-01-02,23,0,A31-1,43.720975,0.0
2020-01-02,23,0,A31-2,43.720975,0.0
2020-01-02,23,0,A32-1,-6.41128,0.0
2020-01-02,23,0,A32-2,-6.41128,0.0
2020-01-02,23,0,A33-1,-26.567384,0.0
2020-01-02,23,0,A33-2,-26.567384,0.0
2020-01-02,23,0,A34,-153.0618,0.0
2020-01-02,23,0,AB3,221.899096,0.0
2020-01-02,23,0,B1,-41.235562,0.0
2020-01-02,23,0,B2,-20.859863,0.0
2020-01-02,23,0,B3,27.380939,0.0
2020-01-02,23,0,B4,16.345715,0.0
2020-01-02,23,0,B5,24.302462,0.0
2020-01-02,23,0,B6,37.519036,0.0
2020-01-02,23,0,B7,-93.123234,0.0
2020-01-02,23,0,B8,-13.800711,0.0
2020-01-02,23,0,B9,-1.543335,0.0
2020-01-02,23,0,B10,-31.10178,0.0
2020-01-02,23,0,B11,-50.923016,0.0
2020-01-02,23,0,B12-1,-66.74204,0.0
2020-01-02,23,0,B13-2,-53.843663,0.0
2020-01-02,23,0,B14,-49.074797,0.0
2020-01-02,23,0,B15,-65.241141,0.0
2020-01-02,23,0,B16,-74.761714,0.0
2020-01-02,23,0,B17,-91.166969,0.0
2020-01-02,23,0,B18,-39.309677,0.0
2020-01-02,23,0,B19,-84.526835,0.0
2020-01-02,23,0,B20,-10.169843,0.0
2020-01-02,23,0,B21,-146.238266,0.0
2020-01-02,23,0,B22,-157.436315,0.0
2020-01-02,23,0,B23,-163.559357,0.0
2020-01-02,23,0,B24,-11.718839,0.0
2020-01-02,23,0,B25-1,-20.555837,0.0
2020-01-02,23,0,B25-2,-20.555837,0.0
2020-01-02,23,0,B26,93.123234,0.0
2020-01-02,23,0,B27,-100.826507,0.0
2020-01-02,23,0,B28,8.809898,0.0
2020-01-02,23,0,B29,132.482939,0.0
2020-01-02,23,0,B30,-11.41035,0.0
2020-01-02,23,0,B31-1,-1.587988,0.0
2020-01-02,23,0,B31-2,-1.587988,0.0
2020-01-02,23,0,B32-1,-32.463315,0.0
2020-01-02,23,0,B32-2,-32.463315,0.0
2020-01-02,23,0,B33-1,-58.535899,0.0
2020-01-02,23,0,B33-2,-58.535899,0.0
2020-01-02,23,0,B34,-44.28765,0.0
2020-01-02,23,0,C1,24.647699,0.0
2020-01-02,23,0,C2,-70.17123,0.0
2020-01-02,23,0,C3,-6.081377,0.0
2020-01-02,23,0,C4,-20.046749,0.0
2020-01-02,23,0,C5,-1.654403,0.0
2020-01-02,23,0,C6,57.504796,0.0
2020-01-02,23,0,C7,-156.559205,0.0
2020-01-02,23,0,C8,-55.405667,0.0
2020-01-02,23,0,C9,-40.006825,0.0
2020-01-02,23,0,C10,-66.63836,0.0
2020-01-02,23,0,C11,-59.727902,0.0
2020-01-02,23,0,C12-1,-82.613415,0.0
2020-01-02,23,0,C13-2,-58.822257,0.0
2020-01-02,23,0,C14,-77.137434,0.0
2020-01-02,23,0,C15,-86.995915,0.0
2020-01-02,23,0,C16,-124.319398,0.0
2020-01-02,23,0,C17,-134.323571,0.0
2020-01-02,23,0,C18,-45.68776,0.0
2020-01-02,23,0,C19,-155.769072,0.0
2020-01-02,23,0,C20,-27.917848,0.0
2020-01-02,23,0,C21,-193.401637,0.0
2020-01-02,23,0,C22,-200.22876,0.0
2020-01-02,23,0,C23,-248.466776,0.0
2020-01-02,23,0,C24,26.859748,0.0
2020-01-02,23,0,C25-1,-167.444456,0.0
2020-01-02,23,0,C25-2,-167.444456,0.0
2020-01-02,23,0,C26,156.559205,0.0
2020-01-02,23,0,C27,-336.922077,0.0
2020-01-02,23,0,C28,91.532729,0.0
2020-01-02,23,0,C29,-1.230386,0.0
2020-01-02,23,0,C30,-60.119191,0.0
2020-01-02,23,0,C31-1,4.454052,0.0
2020-01-02,23,0,C31-2,4.454052,0.0
2020-01-02,23,0,C32-1,2.523363,0.0
2020-01-02,23,0,C32-2,2.523363,0.0
2020-01-02,23,0,C33-1,-28.057322,0.0
2020-01-02,23,0,C33-2,-28.057322,0.0
2020-01-02,23,0,C34,-94.280809,0.0
2020-01-02,23,0,CA-1,-449.745042,0.0
2020-01-02,23,0,CB-1,-169.25362,0.0
2020-01-02,23,0,C35,-449.745042,0.0
2020-01-02,23,0,DC1,-100.0,0.0
2020-01-03,0,0,A1,-0.053785,0.0
2020-01-03,0,0,A2,36.101497,0.0
2020-01-03,0,0,A3,82.823604,0.0
2020-01-03,0,0,A4,63.071376,0.0
2020-01-03,0,0,A5,59.120373,0.0
2020-01-03,0,0,A6,38.576416,0.0
2020-01-03,0,0,A7,-57.689391,0.0
2020-01-03,0,0,A8,40.372093,0.0
2020-01-03,0,0,A9,61.044562,0.0
2020-01-03,0,0,A10,17.402772,0.0
2020-01-03,0,0,A11,-80.31989,0.0
2020-01-03,0,0,AB1,41.976506,0.0
2020-01-03,0,0,A12-1,-67.004754,0.0
2020-01-03,0,0,A13-2,-65.768885,0.0
2020-01-03,0,0,A14,-19.579708,0.0
2020-01-03,0,0,A15,-22.157274,0.0
2020-01-03,0,0,A16,-22.260786,0.0
2020-01-03,0,0,A17,-24.876444,0.0
2020-01-03,0,0,A18,18.233527,0.0
2020-01-03,0,0,A19,-60.074021,0.0
2020-01-03,0,0,A20,22.879589,0.0
2020-01-03,0,0,A21,-69.913308,0.0
2020-01-03,0,0,A22,-90.572542,0.0
2020-01-03,0,0,AB2,150.397685,0.0
2020-01-03,0,0,A23,-119.582952,0.0
2020-01-03,0,0,A24,72.735289,0.0
2020-01-03,0,0,A25-1,-51.831751,0.0
2020-01-03,0,0,A25-2,-51.831751,0.0
2020-01-03,0,0,A26,57.689391,0.0
2020-01-03,0,0,A27,-165.058646,0.0
2020-01-03,0,0,A28,87.536275,0.0
2020-01-03,0,0,A29,-43.293438,0.0
2020-01-03,0,0,A30,-121.765208,0.0
2020-01-03,0,0,A31-1,43.129894,0.0
2020-01-03,0,0,A31-2,43.129894,0.0
2020-01-03,0,0,A32-1,16.007528,0.0
2020-01-03,0,0,A32-2,16.007528,0.0
2020-01-03,0,0,A33-1,-3.624285,0.0
2020-01-03,0,0,A33-2,-3.624285,0.0
2020-01-03,0,0,A34,-195.597292,0.0
2020-01-03,0,0,AB3,222.333595,0.0
2020-01-03,0,0,B1,-41.07201,0.0
2020-01-03,0,0,B2,-20.680992,0.0
2020-01-03,0,0,B3,28.874683,0.0
2020-01-03,0,0,B4,17.461757,0.0
2020-01-03,0,0,B5,25.163484,0.0
2020-01-03,0,0,B6,40.596664,0.0
2020-01-03,0,0,B7,-89.265014,0.0
2020-01-03,0,0,B8,-11.301166,0.0
2020-01-03,0,0,B9,1.277825,0.0
2020-01-03,0,0,B10,-27.698102,0.0
2020-01-03,0,0,B11,-48.586017,0.0
2020-01-03,0,0,B12-1,-63.887914,0.0
2020-01-03,0,0,B13-2,-51.163775,0.0
2020-01-03,0,0,B14,-45.263316,0.0
2020-01-03,0,0,B15,-57.349524,0.0
2020-01-03,0,0,B16,-70.556709,0.0
2020-01-03,0,0,B17,-82.82153,0.0
2020-01-03,0,0,B18,-30.374914,0.0
2020-01-03,0,0,B19,-85.445112,0.0
2020-01-03,0,0,B20,-8.589525,0.0
2020-01-03,0,0,B21,-131.581529,0.0
2020-01-03,0,0,B22,-141.966795,0.0
2020-01-03,0,0,B23,-160.85061,0.0
2020-01-03,0,0,B24,5.203298,0.0
2020-01-03,0,0,B25-1,-19.992384,0.0
2020-01-03,0,0,B25-2,-19.992384,0.0
2020-01-03,0,0,B26,89.265014,0.0
2020-01-03,0,0,B27,-107.515677,0.0
2020-01-03,0,0,B28,36.999551,0.0
2020-01-03,0,0,B29,126.294654,0.0
2020-01-03,0,0,B30,-11.476736,0.0
2020-01-03,0,0,B31-1,-1.569248,0.0
2020-01-03,0,0,B31-2,-1.569248,0.0
2020-01-03,0,0,B32-1,-16.676501,0.0
2020-01-03,0,0,B32-2,-16.676501,0.0
2020-01-03,0,0,B33-1,-41.552542,0.0
2020-01-03,0,0,B33-2,-41.552542,0.0
2020-01-03,0,0,B34,-43.123264,0.0
2020-01-03,0,0,C1,17.695798,0.0
2020-01-03,0,0,C2,-54.70521,0.0
2020-01-03,0,0,C3,-10.552714,0.0
2020-01-03,0,0,C4,-20.391833,0.0
2020-01-03,0,0,C5,-4.630205,0.0
2020-01-03,0,0,C6,31.015002,0.0
2020-01-03,0,0,C7,-164.990422,0.0
2020-01-03,0,0,C8,-52.980697,0.0
2020-01-03,0,0,C9,-41.820409,0.0
2020-01-03,0,0,C10,-64.523253,0.0
2020-01-03,0,0,C11,-55.048757,0.0
2020-01-03,0,0,C12-1,-75.101479,0.0
2020-01-03,0,0,C13-2,-55.253979,0.0
2020-01-03,0,0,C14,-77.882738,0.0
2020-01-03,0,0,C15,-90.285697,0.0
2020-01-03,0,0,C16,-117.443725,0.0
2020-01-03,0,0,C17,-130.029978,0.0
2020-01-03,0,0,C18,-51.423501,0.0
2020-01-03,0,0,C19,-143.902962,0.0
2020-01-03,0,0,C20,-29.067168,0.0
2020-01-03,0,0,C21,-191.248506,0.0
2020-01-03,0,0,C22,-197.194035,0.0
2020-01-03,0,0,C23,-229.338633,0.0
2020-01-03,0,0,C24,1.41484,0.0
2020-01-03,0,0,C25-1,-153.004456,0.0
2020-01-03,0,0,C25-2,-153.004456,0.0
2020-01-03,0,0,C26,164.990422,0.0
2020-01-03,0,0,C27,-304.292291,0.0
2020-01-03,0,0,C28,56.329491,0.0
2020-01-03,0,0,C29,6.417475,0.0
2020-01-03,0,0,C30,-29.437266,0.0
2020-01-03,0,0,C31-1,11.557089,0.0
2020-01-03,0,0,C31-2,11.557089,0.0
2020-01-03,0,0,C32-1,-11.690555,0.0
2020-01-03,0,0,C32-2,-11.690555,0.0
2020-01-03,0,0,C33-1,-39.875519,0.0
2020-01-03,0,0,C33-2,-39.875519,0.0
2020-01-03,0,0,C34,-51.194734,0.0
2020-01-03,0,0,CA-1,-468.193578,0.0
2020-01-03,0,0,CB-1,-163.346592,0.0
2020-01-03,0,0,C35,-468.193578,0.0
2020-01-03,0,0,DC1,-100.0,0.0
2020-01-03,1,0,A1,16.514511,0.0
2020-01-03,1,0,A2,27.241668,0.0
2020-01-03,1,0,A3,75.385475,0.0
2020-01-03,1,0,A4,55.305711,0.0
2020-01-03,1,0,A5,53.097137,0.0
2020-01-03,1,0,A6,41.322429,0.0
2020-01-03,1,0,A7,-68.84467,0.0
2020-01-03,1,0,A8,32.791659,0.0
2020-01-03,1,0,A9,53.784156,0.0
2020-01-03,1,0,A10,11.719961,0.0
2020-01-03,1,0,A11,-76.368287,0.0
2020-01-03,1,0,AB1,38.337794,0.0
2020-01-03,1,0,A12-1,-65.637637,0.0
2020-01-03,1,0,A13-2,-62.756364,0.0
2020-01-03,1,0,A14,-23.403325,0.0
2020-01-03,1,0,A15,-21.362913,0.0
2020-01-03,1,0,A16,-29.325191,0.0
2020-01-03,1,0,A17,-27.254625,0.0
2020-01-03,1,0,A18,18.616263,0.0
2020-01-03,1,0,A19,-71.344779,0.0
2020-01-03,1,0,A20,14.93842,0.0
2020-01-03,1,0,A21,-63.555958,0.0
2020-01-03,1,0,A22,-79.103127,0.0
2020-01-03,1,0,AB2,132.033166,0.0
2020-01-03,1,0,A23,-130.368103,0.0
2020-01-03,1,0,A24,97.290234,0.0
2020-01-03,1,0,A25-1,-84.790117,0.0
2020-01-03,1,0,A25-2,-84.790117,0.0
2020-01-03,1,0,A26,68.84467,0.0
2020-01-03,1,0,A27,-190.081811,0.0
2020-01-03,1,0,A28,126.579547,0.0
2020-01-03,1,0,A29,-65.164836,0.0
2020-01-03,1,0,A30,-124.916975,0.0
2020-01-03,1,0,A31-1,1.760966,0.0
2020-01-03,1,0,A31-2,1.760966,0.0
2020-01-03,1,0,A32-1,35.755697,0.0
2020-01-03,1,0,A32-2,35.755697,0.0
2020-01-03,1,0,A33-1,16.284085,0.0
2020-01-03,1,0,A33-2,16.284085,0.0
2020-01-03,1,0,A34,-180.143525,0.0
2020-01-03,1,0,AB3,192.909084,0.0
2020-01-03,1,0,B1,-12.922157,0.0
2020-01-03,1,0,B2,-30.95909,0.0
2020-01-03,1,0,B3,11.478026,0.0
2020-01-03,1,0,B4,1.851548,0.0
2020-01-03,1,0,B5,11.674438,0.0
2020-01-03,1,0,B6,32.114931,0.0
2020-01-03,1,0,B7,-93.908262,0.0
2020-01-03,1,0,B8,-26.585844,0.0
2020-01-03,1,0,B9,-15.806498,0.0
2020-01-03,1,0,B10,-40.588877,0.0
2020-01-03,1,0,B11,-48.036135,0.0
2020-01-03,1,0,B12-1,-63.830395,0.0
2020-01-03,1,0,B13-2,-49.919173,0.0
2020-01-03,1,0,B14,-52.458053,0.0
2020-01-03,1,0,B15,-73.093844,0.0
2020-01-03,1,0,B16,-80.155083,0.0
2020-01-03,1,0,B17,-101.095836,0.0
2020-01-03,1,0,B18,-52.244794,0.0
2020-01-03,1,0,B19,-80.368342,0.0
2020-01-03,1,0,B20,-15.048781,0.0
2020-01-03,1,0,B21,-159.140899,0.0
2020-01-03,1,0,B22,-169.130181,0.0
2020-01-03,1,0,B23,-154.920424,0.0
2020-01-03,1,0,B24,-20.17184,0.0
2020-01-03,1,0,B25-1,-18.111448,0.0
2020-01-03,1,0,B25-2,-18.111448,0.0
2020-01-03,1,0,B26,93.908262,0.0
2020-01-03,1,0,B27,-83.317925,0.0
2020-01-03,1,0,B28,-37.203247,0.0
2020-01-03,1,0,B29,121.67829,0.0
2020-01-03,1,0,B30,-12.087131,0.0
2020-01-03,1,0,B31-1,-3.144987,0.0
2020-01-03,1,0,B31-2,-3.144987,0.0
2020-01-03,1,0,B32-1,-53.379786,0.0
2020-01-03,1,0,B32-2,-53.379786,0.0
2020-01-03,1,0,B33-1,-77.974287,0.0
2020-01-03,1,0,B33-2,-77.974287,0.0
2020-01-03,1,0,B34,-42.512869,0.0
2020-01-03,1,0,C1,44.901264,0.0
2020-01-03,1,0,C2,-110.118029,0.0
2020-01-03,1,0,C3,20.100691,0.0
2020-01-03,1,0,C4,-10.2613,0.0
2020-01-03,1,0,C5,14.641645,0.0
2020-01-03,1,0,C6,153.598516,0.0
2020-01-03,1,0,C7,19.114998,0.0
2020-01-03,1,0,C8,-41.174166,0.0
2020-01-03,1,0,C9,-9.558951,0.0
2020-01-03,1,0,C10,-42.171189,0.0
2020-01-03,1,0,C11,-52.217679,0.0
2020-01-03,1,0,C12-1,-79.474373,0.0
2020-01-03,1,0,C13-2,-44.17709,0.0
2020-01-03,1,0,C14,-15.495632,0.0
2020-01-03,1,0,C15,-24.65914,0.0
2020-01-03,1,0,C16,-84.03394,0.0
2020-01-03,1,0,C17,-93.332869,0.0
2020-01-03,1,0,C18,-17.699661,0.0
2020-01-03,1,0,C19,-81.82991,0.0
2020-01-03,1,0,C20,-1.182438,0.0
2020-01-03,1,0,C21,-116.80957,0.0
2020-01-03,1,0,C22,-129.583578,0.0
2020-01-03,1,0,C23,-162.871747,0.0
2020-01-03,1,0,C24,74.560435,0.0
2020-01-03,1,0,C25-1,-93.934735,0.0
2020-01-03,1,0,C25-2,-93.934735,0.0
2020-01-03,1,0,C26,-19.114998,0.0
2020-01-03,1,0,C27,-239.475481,0.0
2020-01-03,1,0,C28,71.390026,0.0
2020-01-03,1,0,C29,62.936712,0.0
2020-01-03,1,0,C30,-34.339693,0.0
2020-01-03,1,0,C31-1,-20.195418,0.0
2020-01-03,1,0,C31-2,-20.195418,0.0
2020-01-03,1,0,C32-1,-2.110586,0.0
2020-01-03,1,0,C32-2,-2.110586,0.0
2020-01-03,1,0,C33-1,-28.846038,0.0
2020-01-03,1,0,C33-2,-28.846038,0.0
2020-01-03,1,0,C34,-58.260307,0.0
2020-01-03,1,0,CA-1,-304.085224,0.0
2020-01-03,1,0,CB-1,-35.780346,0.0
2020-01-03,1,0,C35,-304.085224,0.0
2020-01-03,1,0,DC1,-100.0,0.0
2020-01-03,2,0,A1,12.912939,0.0
2020-01-03,2,0,A2,31.965787,0.0
2020-01-03,2,0,A3,74.594707,0.0
2020-01-03,2,0,A4,55.845036,0.0
2020-01-03,2,0,A5,52.730843,0.0
2020-01-03,2,0,A6,33.767936,0.0
2020-01-03,2,0,A7,-56.013094,0.0
2020-01-03,2,0,A8,33.558314,0.0
2020-01-03,2,0,A9,53.2115,0.0
2020-01-03,2,0,A10,11.771462,0.0
2020-01-03,2,0,A11,-69.826701,0.0
2020-01-03,2,0,AB1,32.180211,0.0
2020-01-03,2,0,A12-1,-61.451419,0.0
2020-01-03,2,0,A13-2,-59.875681,0.0
2020-01-03,2,0,A14,-21.104779,0.0
2020-01-03,2,0,A15,-25.725476,0.0
2020-01-03,2,0,A16,-24.46613,0.0
2020-01-03,2,0,A17,-29.155113,0.0
2020-01-03,2,0,A18,5.977125,0.0
2020-01-03,2,0,A19,-51.548033,0.0
2020-01-03,2,0,A20,14.305931,0.0
2020-01-03,2,0,A21,-69.18652,0.0
2020-01-03,2,0,A22,-85.031921,0.0
2020-01-03,2,0,AB2,125.504418,0.0
2020-01-03,2,0,A23,-109.975386,0.0
2020-01-03,2,0,A24,72.187707,0.0
2020-01-03,2,0,A25-1,-49.83615,0.0
2020-01-03,2,0,A25-2,-49.83615,0.0
2020-01-03,2,0,A26,56.013094,0.0
2020-01-03,2,0,A27,-135.619976,0.0
2020-01-03,2,0,A28,67.715105,0.0
2020-01-03,2,0,A29,-38.861843,0.0
2020-01-03,2,0,A30,-96.758133,0.0
2020-01-03,2,0,A31-1,15.423954,0.0
2020-01-03,2,0,A31-2,15.423954,0.0
2020-01-03,2,0,A32-1,6.601494,0.0
2020-01-03,2,0,A32-2,6.601494,0.0
2020-01-03,2,0,A33-1,-12.673509,0.0
2020-01-03,2,0,A33-2,-12.673509,0.0
2020-01-03,2,0,A34,-147.302367,0.0
2020-01-03,2,0,AB3,193.434541,0.0
2020-01-03,2,0,B1,-43.004804,0.0
2020-01-03,2,0,B2,-16.226495,0.0
2020-01-03,2,0,B3,27.50679,0.0
2020-01-03,2,0,B4,17.48014,0.0
2020-01-03,2,0,B5,24.248599,0.0
2020-01-03,2,0,B6,33.197575,0.0
2020-01-03,2,0,B7,-85.284707,0.0
2020-01-03,2,0,B8,-10.492208,0.0
2020-01-03,2,0,B9,0.668455,0.0
2020-01-03,2,0,B10,-27.160042,0.0
2020-01-03,2,0,B11,-47.250589,0.0
2020-01-03,2,0,B12-1,-61.61191,0.0
2020-01-03,2,0,B13-2,-50.277485,0.0
2020-01-03,2,0,B14,-44.9306,0.0
2020-01-03,2,0,B15,-60.126769,0.0
2020-01-03,2,0,B16,-67.529624,0.0
2020-01-03,2,0,B17,-82.950367,0.0
2020-01-03,2,0,B18,-36.107578,0.0
2020-01-03,2,0,B19,-76.352646,0.0
2020-01-03,2,0,B20,-8.716484,0.0
2020-01-03,2,0,B21,-134.360652,0.0
2020-01-03,2,0,B22,-144.995311,0.0
2020-01-03,2,0,B23,-149.68556,0.0
